CHSI_State_Abbr,No_Exercise,Obesity,High_Blood_Pres,Smoker,Diabetes,Uninsured,Elderly_Medicare,Disabled_Medicare,Prim_Care_Phys_Rate,Dentist_Rate,Community_Health_Center_Ind,HPSA_Ind,Influenzae,HepA,HepB,Measeles,Pertusis,Congential.Rubella,Syphilis,Unemployed,Sev_Work_Disabled,Major_Depression,Recent_Drug_Use,Ecol,Salmonella,Shig,Toxic_Chem,Carbon_Monoxide_Ind,Nitrogen_Dioxide_Ind,Sulfur_Dioxide_Ind,Ozone_Ind,Particulate_Matter_Ind,Lead_Ind,Premature,Infant_Mortality,Brst_Cancer,Col_Cancer,CHD,ALE,All_Death,Health_Status
NC,33.3,33.1,33.706,26.4,8.5,7937,6205,2577,53.4,27.8,2,2,3,8,10,3,7,3,24,1579,1701,2646,3135,3,110,16,6170,1,1,1,1,1,1,15.6,9.3,28.6,27.4,265.2,73,1118,30.8
NC,43.6,31.5,29.5,30.2,11.9,27896,12754,5974,50.2,17.2,1,2,7,27,16,3,8,3,137,3690,4929,6992,8500,209,232,88,990670,1,1,1,1,1,1,15.9,10,31.3,18.6,267.5,71.5,1179.6,28
NC,27.9,29.3,29.3,34.5,8.1,11719,13579,3303,49.7,28.1,2,2,5,19,20,3,17,3,31,3086,2990,5469,5981,10,90,16,1588656,1,1,1,1,1,1,15,8.7,31.1,20.8,171.7,75,982.9,22
NC,33.2,25.1,36.6,28.9,10.6,17451,15783,3591,56.3,24.4,2,2,6,23,13,3,31,3,9,3709,4067,7852,8996,8,141,23,3068624,1,1,1,2,1,1,13.6,8.6,25.6,15.3,212.9,75.3,908.9,22.2
NC,30.7,19.4,28,20.6,5.3,8185,9504,2310,62.7,20.4,2,2,4,6,7,3,12,3,3,2579,2234,3730,4121,11,83,56,4709359,1,1,1,1,1,1,12.7,11.4,24.7,24.5,211.4,74.7,975.5,22.6
NC,41.2,32.1,33.6,27.3,9.6,11794,6796,2251,38.1,15.9,1,2,3,16,12,3,6,3,7,1555,2124,3578,4129,5,112,46,57435,1,1,1,1,1,1,15.1,9.4,25.5,22.3,178.4,74,1044.4,23.9
NC,36.1,29.2,34.349,33.6,12.6,6391,3872,1714,78,21.5,2,2,3,7,8,3,9,3,10,1483,1179,2093,2529,3,108,41,809292,1,1,1,1,1,1,14.8,12.5,33.7,23.5,239.9,72.2,1062,33.6
NC,24.9,20.9,21.3,24.7,8.4,7072,8388,1736,49.2,27.1,2,2,4,6,14,3,30,3,12,1624,1815,3430,3905,10,98,14,26043,1,1,1,1,1,1,13.7,9.7,21.4,19.6,252,75.2,958.4,21.5
NC,31.8,20.6,28.589,31.3,12.2,5392,4972,1220,24,8.7,2,2,5,7,5,3,5,3,6,1217,1177,2707,2971,4,53,4,16036370,1,1,1,1,1,1,13.2,5.9,24.4,18.1,187.9,76.3,955.8,19.1
NC,35.5,26.2,33.1,30.8,9.1,10693,11576,2569,70.2,28.9,1,2,4,8,18,3,15,3,6,2080,2441,4247,4660,9,91,19,658553,1,1,1,1,1,1,13.4,7.5,31.1,15.8,182.3,75.9,904.7,25.9
NC,30.42933333,26.3,28.629,23.68,8.9,2196,2070,562,121.5,30.4,2,2,3,9,10,3,6,3,13,470,463,767,868,5,49,17,479368.19,1,1,1,1,1,1,12.4,6.6,30,16.9,229.4,75.8,1049.4,20.003
NC,17.8,19.87,23.41,21.537,5.8,3198,6403,881,91.1,37.1,2,2,5,4,7,3,4,3,5,638,721,1826,2009,3,24,3,33,1,1,1,1,1,1,13.9,8.7,21.9,16,143.5,78.2,814.7,16.4
NC,26.685,25.586,27.316,20.977,8.825,812,596,116,0,0,2,1,3,4,3,3,3,3,3,162,127,255,281,3,10,13,1090943.59,1,1,1,1,1,1,14.5,13.2,56.2,34.3,193.6,73.2,941.9,16.669
NC,24.8,28.8,24.7,22.2,4.3,16125,10776,2122,43,8.6,2,2,6,18,12,3,34,3,5,3374,3132,9099,10749,17,165,81,245208,1,1,1,1,1,1,11.7,6,27.6,16,182.1,76.4,896.4,12.5
NC,31.1,28.7,35.891,26.1,12.7,8414,5476,2086,64,18.3,2,2,3,5,11,3,3,3,35,1669,1245,2425,2820,3,75,43,1069,1,1,1,1,1,1,17.7,13.6,27.9,30.8,237.7,72.3,1137.5,25.2
NC,18.1,19.4,19.9,17.7,4.9,74506,53101,10369,91.9,39.9,1,2,32,151,99,3,84,3,74,16062,9382,42539,50143,26,640,221,344275,1,1,1,1,1,1,11.8,5.8,21,15.3,145.2,78.1,787,9.9
NC,28.6,28.868,32.831,21.2,17,3285,2716,873,10.1,15.2,1,1,3,4,5,3,7,3,28,580,697,1182,1342,3,58,10,0,1,1,1,1,1,1,18.2,12.2,34.9,22.1,207.1,73.9,938.4,24.287
NC,23.3,26.696,29.068,20.2,7.8,2598,2123,543,30.1,22.6,2,1,3,6,12,3,3,3,23,422,404,768,867,6,40,16,823450.39,1,1,1,1,1,1,14.5,13.1,26.8,24.1,230.8,73.2,1011.6,19.8
NC,22.3,15.6,23.8,28.3,8,4859,4645,706,94.2,49.4,1,2,3,7,5,3,10,3,3,861,1163,2649,3853,9,39,10,47831,1,1,1,1,1,1,13.1,5.8,17.8,16.3,153.5,78.6,791.1,15.3
NC,32.1,25,36,30,11.7,17529,13496,4266,62,41.1,1,2,3,11,16,3,18,3,11,2810,1999,6467,7518,3,62,35,2420640,1,1,1,1,1,1,13.6,9.2,25.1,22,212.3,73.7,1031.8,19.1
NC,29.6,23.1,31.4,23.7,9.8,9035,8973,2231,50.5,17.8,2,2,6,16,13,3,17,3,4,1894,2141,3999,4309,7,99,22,661499,1,1,1,1,1,1,13.3,6.9,20.3,22.9,166,76.1,924.4,24.2
NC,28.8,31.1,41.1,23.1,12.7,12968,9539,2657,57.7,26.2,1,2,14,17,27,3,7,3,38,3149,2443,4366,4995,3,129,218,693704,1,1,1,1,1,1,15.9,11.4,28.4,16.4,206.3,73.7,1009.7,20.7
NC,34.8,22.9,22.3,30.8,7.6,4736,5292,1122,34.5,15.9,1,2,5,11,13,3,4,3,5,895,1087,2202,2412,6,47,6,0,1,1,1,1,1,1,12,6.2,13,18.5,182.2,76.4,942.9,21.9
NC,22.964,12.1,25.289,20.594,11,2363,3211,657,87.9,22,2,2,5,3,6,3,7,3,3,564,561,1114,1194,3,36,9,1194170.74,1,1,1,1,1,1,10.2,3.7,24,18,159.9,77.5,763.1,14.742
ND,27.6,22.6,27.971,14.8,9.4,277,555,35,493.2,41.1,2,2,5,3,5,3,3,3,3,43,37,149,73,6,15,8,4861580.21,1,1,1,1,1,1,11.2,9.517,47.993,35.4,166.3,76.7,794.3,12.8
ND,21.9,24.7,32.2,20.4,5.4,1019,2246,232,54.2,27.1,2,2,3,19,3,3,5,3,3,212,141,654,374,5,15,4,24,1,1,1,1,1,1,9.1,12.1,31.9,24.4,165.9,78.3,798.1,12.1
ND,38.9,19,28.5,24,9.6,1714,905,119,0,0,2,1,3,11,8,3,3,3,3,163,114,348,238,5,20,51,3158671.57,1,1,1,1,1,1,12.4,6.1,30.205,13.6,201.4,76.8,913,19.6
ND,27.422,22.604,27.549,16.1795,9.005,141,203.86,17.7625,0,0,2,1,3,3,3,3,5,3,3,15,13,49,27,3,3,3,9370296.73,1,1,1,1,1,1,10,9.729,45.518,32.778,129,77.6,533.3,13.825
ND,25.5,22.9,31,21.7,3.1,710,1433,102,44.5,29.7,2,2,3,3,3,3,3,3,3,143,97,404,222,7,16,3,1074079.69,1,1,1,1,1,1,7.9,10.1,13.8,17.3,165.3,77.2,770.9,17.8
ND,27.9,19.8,27.45,16.7,11.1,290,689,35,65.6,98.4,2,2,3,3,3,3,3,3,3,43,38,182,93,5,11,5,1341680.4,1,1,1,1,1,1,5.1,10.204,58.5,17.2,182.4,76.7,828.5,16.8
ND,27.9,19.745,24.354,12.9,4.3,283,557,32,0,0,2,1,3,3,5,3,3,3,3,28,27,124,57,3,4,3,6261657.61,1,1,1,1,1,1,7.7,9.382,44.705,26.1,166,77.2,727.7,12.9
ND,18.2,20.9,19.5,19.3,5.3,4827,8897,1355,109.7,55.5,2,2,9,10,6,3,32,3,3,1245,798,4267,2498,22,96,50,0,1,1,1,1,1,1,11.7,7.6,34.5,19.8,154.2,80,722.7,9.6
ND,18.9,20.9,20.2,21.3,4.9,9220,12118,1933,147.3,48.8,1,2,8,11,6,3,21,3,4,2206,1383,7536,4949,13,80,30,59543,1,1,1,1,1,1,11.1,4.4,28,20.3,140.5,79.1,748.2,8.2
ND,24.5,27.9,28.3,15.2,9.8,428,1060,43,115.5,46.2,2,1,3,3,5,3,3,3,3,82,63,258,128,3,11,9,5681135.97,1,1,1,1,1,1,10.1,10.247,33.5,31.4,146.8,77.2,791.8,13.2
ND,35.2,20.6,25.3,14,7.1,582,1107,61,36.4,36.4,2,1,3,5,3,3,3,3,3,81,93,313,184,3,18,3,2414,1,1,1,1,1,1,9.9,3.5,22.2,14.1,187.6,78.3,773.4,18.6
ND,26.635,18.79,22.775,14.2,3.2,251,516,23,46.5,46.5,2,1,3,3,3,3,3,3,3,31,39,133,64,5,7,3,11280333.24,1,1,1,1,1,1,5.8,9.252,46.965,36.5,168.8,77.2,788.7,10.3
ND,22.6,23.5,24.365,16.8,5.7,519,507,40,0,0,1,1,3,4,3,3,3,3,3,60,65,200,111,3,6,5,1920502.44,1,1,1,1,1,1,6.8,7.64,41.572,32.8,238.5,77.6,861,12.1
ND,27.794,19.7,25.682,22.4,6.5,209,606,65,38.1,38.1,2,2,5,3,3,3,3,3,3,75,40,156,79,6,4,5,4212170.41,1,1,1,1,1,1,7.3,9.166,43.388,28.1665,127.8,76.8,840.6,13.8
ND,32,31.4,29.784,13.4,8.9,673,1025,59,0,26,2,1,5,3,3,3,3,3,3,99,77,226,109,5,11,3,2365294.4,1,1,1,1,1,1,7.6,10.834,39.8,13.5,157.9,76.7,705.6,17.4
ND,19.3,19.9,24.26,16.5,7.3,185,772,44,139.7,55.9,2,2,3,3,3,3,3,3,3,56,98,206,110,5,14,3,7500324.46,1,1,1,1,1,1,9.9,8.47,49,20.3,143.8,76.8,970.6,13.8
ND,28.102,22.766,27.937,15.3475,9.22,279,413,31,57.5,0,2,1,3,3,3,3,3,3,3,30,28,99,57,5,8,3,7520920.49,1,1,1,1,1,1,10.6,9.592,45.184,29.744,197.4,77.6,580.6,15.238
ND,18.8,20.7,19.1,20.5,5,5849,6216,932,141,50,1,2,8,8,9,3,18,3,4,1210,625,3740,2890,20,70,26,209936,1,1,1,1,1,1,10.6,5,20.6,20.8,165.8,78.9,791.7,9.6
ND,27.5,16.4,26.044,12.7,6.3,541,625,45,153,38.2,2,1,3,3,3,3,3,3,3,50,72,161,80,3,10,4,964765.9,1,1,1,1,1,1,8.6,8.722,39.7,24.929,152.6,76.7,734.9,13.9
ND,26.647,16.6,23.862,18.3,2.8,275,609,35,120.1,40,2,1,3,3,3,3,3,3,3,41,36,151,73,3,3,3,2132388.47,1,1,1,1,1,1,8.1,9.033,46.2,28.535,195.7,78.3,822.1,14.3
ND,25.4,18.472,18,15.04,5.8,339,708,35,0,40.2,2,1,3,3,3,3,3,3,3,44,36,152,77,3,7,3,3715783.21,1,1,1,1,1,1,5.5,8.97,45.608,25.98,109.2,76.7,810.3,12.2
ND,32.6,16.4,24.303,23,2.7,450,578,37,0,0,2,1,5,3,5,3,3,3,3,62,100,149,72,3,11,3,11732940.64,1,1,1,1,1,1,13.1,11.409,41.58,32.4,220.9,76.8,791.2,15.5
ND,32.4,21.8,27.17,19.3,7.8,352,1111,54,22.8,22.8,2,1,3,3,3,3,3,3,3,77,78,261,131,4,11,3,554665.84,1,1,1,1,1,1,10.6,8.502,35.578,15.4,155.8,78.3,702.2,13.9
ND,29.566,22.583,28.659,14.362,9.034,376,554,31,0,48.6,2,1,3,3,3,3,3,3,3,35,43,123,58,5,4,3,2624207.97,1,1,1,1,1,1,8.5,9.797,46.375,28.475,164.3,78.3,732.4,14.782
ND,29.5,28.1,28.8,17,12.4,842,1333,118,18.1,18.1,2,1,3,5,3,3,3,3,3,163,101,327,164,6,10,3,481615,1,1,1,1,1,1,10,7.9,24.5,21.7,172.2,76.3,702.9,16.8
ND,29.6,34.6,30,14.4,8.5,544,1104,42,165.9,66.4,2,1,6,6,3,3,3,3,3,41,44,186,85,5,15,3,18173449.53,1,1,1,1,1,1,9,11.104,29,20.4,135.5,78.3,735,16.2
ND,28,31.8,27.5,27.5,6.7,878,722,74,35.8,17.9,2,1,3,6,3,3,3,3,3,103,131,312,187,5,11,26,9390339.54,1,1,1,1,1,1,13.1,23.7,33.451,19.9,173.9,77.6,873.2,21
ND,29.6,25.8,27.5,20.1,7.1,1135,1912,200,34.9,11.6,1,1,3,5,3,3,6,3,3,232,181,514,261,5,20,23,4706336,1,1,1,1,1,1,13.1,5.5,18.1,24,212,77.6,818.8,13.2
ND,21.4,28.7,21.6,24,5.7,709,1258,119,59.8,35.9,1,1,3,5,3,3,3,3,3,214,132,486,275,4,24,8,11409354,1,1,1,1,1,1,12.1,5.6,31.1,23.5,171,78.1,768.3,16.2
ND,23.9,25.6,26.8,22.8,5.5,2164,3779,527,39.2,27.4,2,2,3,15,8,3,23,3,3,528,488,1454,813,19,79,56,1157097,1,1,1,1,1,1,10,8.5,23,20.7,135.2,78.1,778.4,14.7
ND,34.8,33.2,24,29.2,7.1,1121,1136,141,107.5,15.4,2,2,3,4,3,3,5,3,3,181,222,363,210,6,9,27,7956193.04,1,1,1,1,1,1,12.6,15.7,34.4,29.1,239.6,77.2,993.5,14.5
ND,32.1,29,28.353,20.4,9.9,313,1008,55,87.6,58.4,1,1,5,3,3,3,3,3,3,71,144,211,105,6,5,3,6383983.84,1,1,1,1,1,1,13,11.259,37.4,26.3,198.3,78.3,924.8,15.2
ND,27.277,21.187,27.231,15.5175,8.787,274,199,26,0,55.2,1,1,3,4,3,3,3,3,3,56,30,106,57,3,6,5,3840530,1,1,1,1,1,1,9.7,9.091,46.959,31.304,75.8,77.6,560.4,13.7645
ND,25.8,24.2,27.7,16.7,8,753,1624,119,49.8,24.9,2,2,3,3,3,3,5,3,3,276,108,477,250,8,11,4,164759,1,1,1,1,1,1,10.7,9.2,18.2,21.4,170.9,77.2,754.4,12.8
ND,26.4,22.2,30.4,21.8,8.2,560,964,59,209.7,46.6,2,2,3,5,3,3,8,3,3,92,62,250,121,4,10,5,368638.39,1,1,1,1,1,1,7.1,11.6,35.179,22.8,137.1,76.3,735,19.2
ND,24,25.8,23.1,24.5,7.2,1138,2136,259,113.7,70,2,2,3,5,5,3,5,3,3,237,170,651,353,6,18,28,59749,1,1,1,1,1,1,9.5,9.6,19.2,22.4,230.4,77.2,870.2,15.5
ND,28.4,24.2,30.8,21,6.6,359,1106,89,68.8,34.4,2,2,3,7,3,3,3,3,3,98,74,339,175,8,10,5,412532,1,1,1,1,1,1,13.2,1.8,20.3,29.8,173.2,78.3,920.4,13.1
ND,30.8,17.8,28.361,16.6,11.8,270,496,33,41.3,41.3,2,2,3,3,3,3,3,3,3,43,38,145,72,3,5,3,2519967.67,1,1,1,1,1,1,10,10.227,45.505,28.771,158.1,77.2,708.4,12
ND,23.9,24.8,23,23,3.7,1084,2467,247,69.2,57.7,2,2,3,6,3,3,5,3,3,315,221,981,640,6,32,5,392483,1,1,1,1,1,1,9.2,5.4,17.1,17.3,187.8,78.3,714.8,10.5
ND,29.3,37.2,21.9,35.6,13.7,3056,1302,331,64.9,57.7,1,1,3,116,6,3,7,3,8,504,294,696,481,7,35,55,7,1,1,1,1,1,1,11.2,13.2,32.3,29,249.7,76.3,1059.7,23.2
ND,31.7,23.2,25.8,21.2,4.6,314,745,56,0,0,2,1,5,3,3,3,5,3,3,68,55,238,124,5,10,3,25964,1,1,1,1,1,1,8,7.44,37.703,33.1,155.8,78.3,730.1,15.5
ND,27.676,22.444,26.464,16.453,9.318,302,411,30,0,0,1,1,5,3,3,3,3,3,3,45,57,89,41,3,4,3,0,1,1,1,1,1,1,6.5,9.412,43.444,28.539,150.5,76.8,581.2,15.888
ND,21.9,27.422,12.9,25.218,15,1111,225,67,23.9,23.9,2,1,3,6,5,3,9,3,3,96,109,197,150,5,10,59,29390345.95,1,1,1,1,1,1,15.5,14.2,38.902,34.512,306.1,76.7,1557.1,16.978
ND,27.304,22.627,27.274,16.1175,7.648,118,238.82,22.44,0,141,2,1,3,3,3,3,3,3,3,13,14,42,22,3,3,3,36960926.69,1,1,1,1,1,1,13.4,12.253,46.782,33.235,117.4,76.7,404.7,13.8005
ND,18.4,22.6,23.3,19.5,4.5,1905,3635,516,86.1,45.3,2,2,4,9,6,3,15,3,3,402,261,1270,791,16,71,14,2439,1,1,1,1,1,1,11.4,8.4,24.4,15.7,188.1,79.5,730.9,14.4
ND,27.607,20.958,26.239,20.5,5.3,138,363.89,30.54,0,49.8,2,2,3,3,3,3,3,3,3,33,26,117,64,5,4,3,34011997.53,1,1,1,1,1,1,13.7,11.268,47.923,32.299,212.7,78.9,783.3,11.7
ND,22.8,25.6,31.2,19.6,7.8,1762,3708,486,86.4,38.4,2,2,6,9,4,3,9,3,3,379,475,1229,691,21,52,8,27201,1,1,1,1,1,1,9.7,5.6,24.7,17.6,167.2,78,777.5,16.2
ND,28.9,20.4,24.553,16.3,4.4,273,580,34,39.3,0,2,1,3,5,3,3,3,3,3,65,40,153,74,3,11,5,7595057.04,1,1,1,1,1,1,13.9,10.075,36.2,25.5,185.7,76.8,759.7,11.9
ND,21.1,27.9,18.1,14.3,6.4,609,1542,89,72.1,36.1,1,2,3,13,3,3,7,3,3,158,156,483,290,4,14,4,63469,1,1,1,1,1,1,9.3,15,23.3,19.9,203.8,78.9,819.3,8.3
ND,25.9,19.3,27.7,24.9,8.5,1196,2321,294,86.2,51.7,1,2,3,4,3,3,7,3,3,291,153,675,352,7,18,6,459890.94,1,1,1,1,1,1,9.7,4.7,29.3,21.7,247,77.2,886.6,16
ND,21.6,22.5,22.4,22.2,5.6,5151,7370,1074,95,66.3,2,2,6,9,10,3,14,3,3,1046,886,3085,1892,23,65,27,2898,1,1,1,1,1,1,11.8,7.8,27.4,20.6,173.5,78.7,801.2,12
ND,27.6,29.1,33.1,14.1,6.4,382,1270,96,43.7,43.7,2,1,3,5,3,3,3,3,3,107,71,276,133,7,15,5,2505232.81,1,1,1,1,1,1,7.8,9.362,30.968,17.6,215.7,76.8,790.2,18.3
ND,21.4,24.3,26.7,24.9,5,1970,3319,496,93.4,83,2,2,6,9,5,3,6,3,3,275,228,1109,606,12,48,14,17890,1,1,1,1,1,1,8.5,5.8,31.1,19.6,169.1,78.4,810.5,13.5
OH,33.042,28.64,30.326,27.991,8.9,4231,4062,1127,31.6,17.6,1,1,3,4,3,3,3,3,4,1086,1075,1948,1412,6,39,12,16899114,1,1,1,1,1,1,9.7,5.1,26.3,28.2,194.8,73.6,1055.1,24.643
OH,30.7,22.03,20.7,23.2,1.9,10457,14658,2197,76.2,38.6,1,2,7,14,7,3,9,3,7,3266,2584,7146,5309,13,122,41,20993998,1,1,1,1,1,1,14.3,10.1,24.3,26.4,202.3,76.5,902.2,6.9
OH,21.819,13.9,22.951,18.8,4.3,4358,7035,828,49.9,35.1,2,2,3,8,4,3,17,3,7,1666,932,3710,2856,12,70,19,129319,1,1,1,1,1,1,9.3,5.5,18.4,21,179.8,77.8,828,16
OH,25.11,17.8,25.375,35.4,7,13169,14910,2690,37.8,32,1,2,4,11,13,3,14,3,10,3647,3219,7110,5036,4,88,65,12719912,1,1,1,2,1,1,10.6,8.5,27.9,25.1,194.2,75.8,908.5,13.8
OH,22,21.931,24.072,25.875,4.1,7751,6273,1371,27.4,27.4,1,2,8,13,17,3,13,3,10,1814,1115,4431,4701,4,105,34,1718869.18,1,1,1,1,1,1,12,8.1,20.3,23.1,240.5,74.9,1017.5,13.6
OH,23.592,23.073,25.299,22.096,8.2,3038,7487,853,52.9,29.6,2,2,7,17,4,3,12,3,3,1180,955,3212,2312,11,54,8,971592,1,1,1,1,1,1,10.9,6.5,29.9,19.4,217.4,77.5,848.4,7.8
OH,26.865,25.951,29.33,26.227,11,7199,12090,1908,62.1,41.9,1,2,8,33,9,3,6,3,3,2084,2173,5014,3412,4,109,25,3705377,1,1,1,1,1,1,13,8.3,25.1,26.1,248.8,75.9,965.4,14.7
OH,29.044,26.238,28.481,26.392,9.5,4747,4888,1152,51.8,15.8,1,2,3,6,3,3,11,3,3,1493,1249,3011,2172,7,49,12,70567,1,1,1,1,1,1,10.7,8.4,26.2,29.7,195.7,74.9,989.3,15.3
OH,23.2,28.8,24.5,25.2,6.8,30148,36047,6898,59.9,37.4,2,2,16,50,26,3,83,3,11,9849,8429,23707,18552,30,233,218,2075995,1,1,1,1,1,1,11.3,8.2,26,19.9,173.2,76.3,941.4,14.4
OH,24.991,23.637,24.284,22.499,5.3,2779,3036,473,37.4,17,2,1,5,9,4,3,8,3,3,937,928,2062,1429,4,32,7,23564,1,1,1,1,1,1,12,3.7,32.4,22.5,181.3,77.6,820.7,13.484
OH,30.085,26.171,29.065,25.834,14.1,3236,4789,876,27.7,20.2,2,2,4,4,4,3,7,3,6,1183,811,2717,1942,5,34,5,8276,1,1,1,1,1,1,10.9,7.9,29.5,28.8,179.2,76.4,922.2,20.456
OH,21.1,35.5,28.7,24,8.9,14348,20629,3745,58.3,34.4,2,2,6,13,11,3,22,3,9,4512,3581,9773,6973,5,117,24,148567,1,1,1,1,1,1,13.5,8.2,25.7,24.2,191.1,75.2,996.1,14.9
OH,20,22.4,20.1,24,4.1,15356,14489,3314,62.4,30.4,1,2,8,22,15,3,78,3,4,5562,4308,12785,9260,15,137,62,8528238,1,1,1,1,1,1,10.5,3.8,29.2,17.6,162.5,76.1,901.7,13.8
OH,28.188,25.084,27.835,27.265,9.173,3494,5343,972,108.1,21.1,2,2,9,7,3,3,44,3,4,1224,919,2881,2147,6,50,6,27582,1,1,1,2,1,1,13.2,4.4,23.5,21.4,187.7,76.3,919.3,19.239
OH,28.4,19.2,22.3,27.8,7.1,12241,17271,2608,45.1,26.1,1,2,7,74,8,3,22,3,4,3829,5293,7797,5412,21,91,20,755587,1,1,1,1,1,1,12.1,8.5,23,24.3,197.9,76.2,931.7,20.3
OH,30.86,25.872,28.034,27.644,8.5,3750,5105,975,37.9,27.1,2,2,5,7,3,3,11,3,3,1494,959,2543,1812,8,43,4,12400135,1,1,1,1,1,1,9.7,4.7,31.8,24.5,200.1,75.5,951.8,19.039
OH,26.493,25.163,26,26.059,6.5,4376,7398,1068,35,37.1,1,2,4,51,4,3,6,3,3,1541,1220,3175,2189,6,41,8,150038,1,1,1,1,1,1,11.3,10.9,28.9,23.1,183.2,75.9,929.5,14.6
OH,24.6,23.6,26,23.9,7.5,159091,202342,27834,165.4,78.6,1,2,29,305,197,3,155,3,211,40537,38452,91374,63810,81,895,605,11054774,1,1,1,2,1,1,13.7,9.1,29,21.1,238.6,76,896.6,15.9
OH,25.775,25.027,27.652,24.709,8,4241,7698,979,47.2,15.1,1,2,5,10,3,3,16,3,3,1664,1129,3638,2580,8,94,9,95810,1,1,1,1,1,1,10,3.9,32.7,21.5,188.1,77.4,854.1,18
OH,22.213,17.9,26.361,21.906,10.2,3902,5225,858,81.8,51.1,2,2,3,4,8,3,8,3,3,1271,658,2680,1934,9,45,7,3705936,1,1,1,1,1,1,11.1,6,29.5,21.6,153,77.7,803.2,14.2
OH,12.7,20.2,22.7,17.6,5.6,8118,8997,1194,105.1,22,2,2,7,26,20,3,82,3,10,3026,3119,10072,7645,16,142,38,103689,1,1,1,1,1,1,12.3,6.3,28.5,15.8,162,78.4,819.6,4.6
OH,24.637,25.176,28.408,25.761,8.9,8150,12208,1700,45.8,52.1,2,2,8,14,7,3,20,3,4,2735,2029,5490,3804,15,116,171,228641,1,1,1,1,1,1,12.9,7.1,27.1,19.5,173.7,76.7,858.2,15
OH,22.4,23.5,27.5,21.3,8.3,9422,14099,2304,62.1,34.7,2,2,5,16,5,3,29,3,6,3736,3403,9480,6980,15,92,22,21524,1,1,1,1,1,1,12.6,7.8,31.7,23.1,145.1,77.2,860,11.2
OH,33.673,26.36,29.411,27.731,8.962,2986,3717,650,35.5,28.4,1,2,5,6,3,3,11,3,5,931,700,1937,1351,7,29,3,81528,1,1,1,1,1,1,12.7,2.7,28.3,23.5,278.8,74.4,1073.9,24.092
OH,23,23.3,22.9,24.4,6.2,123610,105250,19930,116.5,67.1,1,2,19,218,116,6,440,3,410,32082,14107,73184,54797,78,607,532,5351733,1,1,1,2,1,1,12.4,8.5,29.3,22.9,168.8,75.7,943.5,12.5
OH,14.9,11.6,19.069,18.801,5.2,3927,5862,775,55.9,34.9,2,2,4,5,3,3,8,3,3,1397,903,2897,2112,6,39,6,142512,1,1,1,1,1,1,10.4,3.6,27.1,21.1,171.9,77.7,825.5,4.7
OH,33.453,27.603,32.32,27.276,9.4,4096,4435,1221,111.6,41.5,2,2,7,4,4,3,5,3,5,1023,1162,2174,1579,8,47,8,12780169,1,1,1,1,1,1,16,13.1,20.8,26.8,246.6,74.6,978.1,23.761
OH,19,28.4,26.439,18.2,11.4,7850,9738,879,66.2,33.6,2,2,7,20,11,3,25,3,5,2353,1908,6478,4702,11,115,22,298047,1,1,1,1,1,1,9.1,5.2,26.8,21.7,149.4,79.7,728.7,12.6
OH,19.5,22.6,21.2,20.4,8.5,11774,13640,2077,87.5,32.9,2,2,6,15,4,3,22,3,4,4248,3492,10498,8450,16,90,57,108929,1,1,1,1,1,1,11.5,5.1,28,18,175.2,77.8,829.9,12.7
OH,27.082,19.1,26.138,27.452,5.7,5611,6239,1311,51.1,36.5,2,2,6,6,6,3,4,3,3,1448,1252,2817,1988,6,62,11,204995,1,1,1,1,1,1,10.3,5,27.6,30.5,226.9,75.7,935.6,18.1
OH,23,22.5,24.7,22.6,7.6,84700,113184,19094,158.6,63.2,1,2,36,165,145,4,287,3,159,24254,21915,54557,39955,69,605,2376,7738212,1,1,1,2,1,1,12.6,10,30.4,22.3,161.8,76,916.1,11.1
OH,28.4,24.6,25.802,19.7,11.9,6405,8619,1072,58.5,35.4,1,2,6,17,8,3,24,3,6,1958,1357,5039,3742,19,79,32,1208446,1,1,1,1,1,1,12,8.2,28.4,18.1,200.2,78.1,782.4,9.8
OH,28.928,25.089,26.749,26.392,8.434,2980,4179,632,28.1,18.7,2,1,6,5,3,3,8,3,3,932,832,2197,1843,8,38,3,650036,1,1,1,1,1,1,10.1,5.6,28.6,31.9,243.8,76.7,934.6,18.685
OH,32.298,27.576,28.838,25.403,10.312,1685,2805,486,50.3,18.8,1,2,3,10,3,3,12,3,5,482,447,1127,751,3,48,8,0,1,1,1,1,1,1,12.4,10.8,33.9,22.4,266.3,75.7,974.3,22.475
OH,26.327,23.804,25.257,24.427,7.555,2557,4135,534,40.7,27.2,2,2,3,7,4,3,3,3,3,986,595,2002,1462,6,32,4,245369,1,1,1,1,1,1,12,7.3,24.8,22.2,175.2,77,835,16.586
OH,27.105,23.38,25.336,26.282,5.8,4471,5543,1162,58.4,30.4,1,2,4,4,3,3,17,3,3,1229,1387,2889,2074,8,38,4,161,1,1,1,1,1,1,12.7,8.2,28.6,24.2,230.8,75.1,1013.3,8.3
OH,33.111,27.308,30.643,27.235,9.62,3153,3367,801,44.8,17.2,1,2,5,5,3,3,5,3,3,1042,793,2010,1422,3,28,4,20532,1,1,1,1,1,1,12.5,6.7,34.6,35.4,188.4,74.8,1000.1,23.409
OH,22.069,23.442,25.128,22.163,6.794,6063,2820,361,52.9,24.1,2,1,6,7,3,3,20,3,3,812,852,2502,2038,6,47,10,14050,1,1,1,1,1,1,7.4,7.3,29.4,23.2,140.7,78.1,808,14.75
