State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,No_Exercise,Obesity,High_Blood_Pres,Smoker,Diabetes,Uninsured,Elderly_Medicare,Disabled_Medicare,Prim_Care_Phys_Rate,Dentist_Rate,Community_Health_Center_Ind,HPSA_Ind,Influenzae,HepA,HepB,Measeles,Pertusis,Congential.Rubella,Syphilis,Unemployed,Sev_Work_Disabled,Major_Depression,Recent_Drug_Use,Ecol,Salmonella,Shig,Toxic_Chem,Carbon_Monoxide_Ind,Nitrogen_Dioxide_Ind,Sulfur_Dioxide_Ind,Ozone_Ind,Particulate_Matter_Ind,Lead_Ind,Premature,Infant_Mortality,Brst_Cancer,Col_Cancer,CHD,ALE,All_Death,Health_Status
19,185,Wayne,Iowa,IA,61,-1111.1,-1111.1,-1111.1,-1111.1,12,842,1519,164,30.3,15.1,1,2,3,6,3,3,3,3,3,156,162,384,234,3,14,4,7,1,1,1,1,1,1,12.3,9.2,29.4,32.3,229.8,76.9,872.2,18.7
19,187,Webster,Iowa,IA,30,28.2,26,31.5,24.4,9.8,3832,6612,1080,48.7,59,1,2,3,7,5,3,6,3,6,924,738,2208,1489,16,47,8,458520,1,1,1,1,1,1,11.9,8.2,28.8,20.8,222.3,77.5,848.5,16.3
19,189,Winnebago,Iowa,IA,55,18.2,25.6,23.8,15.7,7.7,905,2270,197,35.2,61.7,2,2,3,3,3,3,4,3,3,292,164,656,421,8,30,7,48051,1,1,1,1,1,1,10.1,5.2,28.6,16.5,194.7,78.9,764.6,9.4
19,191,Winneshiek,Iowa,IA,55,29.3,19.5,19.2,13.4,4.6,1287,3182,278,75.4,47.1,2,2,3,8,3,3,5,3,3,553,291,1242,980,20,55,8,2794,1,1,1,1,1,1,8.2,3.8,19.4,26.1,149.8,80.8,677,9.2
19,193,Woodbury,Iowa,IA,15,26.1,23,23.9,28.6,4.6,13112,13387,2292,67.2,43.9,1,2,3,18,9,3,6,3,4,2887,2984,5560,3731,10,107,77,6608454,1,1,1,1,1,1,13.6,7.6,21.4,17.4,172.4,77.3,837.5,10.9
19,195,Worth,Iowa,IA,54,25.1,23.7,22.9,17.7,8.1,556,1346,126,38.6,25.7,2,2,3,4,3,3,9,3,6,230,213,452,270,8,24,12,160215,1,1,1,1,1,1,10.1,8,20.1,15.6,227.7,77.8,811.3,14.4
19,197,Wright,Iowa,IA,54,29,19.3,25.2,25.7,6.4,1314,2876,274,36.6,51.3,2,2,3,8,6,3,6,3,3,333,196,784,477,7,36,9,579347,1,1,1,1,1,1,10.3,6.2,28.2,23.7,163,78.6,775.7,10.9
20,1,Allen,Kansas,KS,43,33.1,27.8,-1111.1,26.6,8.2,1792,2405,369,14.5,43.5,2,2,3,18,4,3,5,3,4,395,403,871,686,3,32,11,76163,1,1,1,1,1,1,10.6,3.8,26.6,30.2,193.2,76.4,908.4,14.8
20,3,Anderson,Kansas,KS,58,35.3,25.5,-1111.1,21.4,10.7,1171,1624,161,36.7,12.2,2,2,3,7,3,3,6,3,3,237,155,515,396,6,15,7,64640,1,1,1,1,1,1,9.1,6.7,37,29.9,194.3,76.7,846.4,23.9
20,5,Atchison,Kansas,KS,40,28.8,25.4,-1111.1,21.6,9.3,1698,2579,359,47.6,41.7,2,2,3,10,4,3,8,3,3,481,229,1045,923,3,31,17,561080,1,1,1,1,1,1,10.4,6.3,35.2,22.8,159.9,77,870.2,19.4
20,7,Barber,Kansas,KS,82,-1111.1,14.6,-1111.1,18,3.4,690,1097,139,20.2,40.3,2,2,3,7,3,3,3,3,3,97,82,326,249,3,11,3,6,1,1,1,1,1,1,9.4,-1111.1,26.1,17.8,203.6,77.4,921.2,12.1
20,9,Barton,Kansas,KS,31,26.5,27,31.4,22.9,8.2,3707,4788,526,64,42.7,1,2,3,46,3,3,6,3,3,597,320,1759,1393,7,39,9,96774,1,1,1,1,1,1,12.5,8.4,23.6,22.7,146.6,77.9,812.8,15.9
20,11,Bourbon,Kansas,KS,63,31.9,21.2,24.8,24.2,7.6,2042,2592,431,66.7,33.3,2,2,5,37,9,3,9,3,7,444,307,938,756,10,46,9,29154,1,1,1,1,1,1,12.1,7.3,19.7,25.9,197.7,76.4,928.6,24.1
20,13,Brown,Kansas,KS,43,31.9,24.9,-1111.1,26.7,9.4,1416,1928,262,97.7,29.3,2,2,3,9,3,3,3,3,3,276,181,644,497,3,24,8,4000,1,1,1,1,1,1,9.1,11.5,33.1,23,181.6,77,849.3,15.1
20,15,Butler,Kansas,KS,45,22.8,25.7,21.1,21.7,6.7,5781,7153,949,51.3,22.5,2,2,7,22,7,3,27,3,3,1768,998,3857,3198,14,85,35,513754,1,1,1,1,1,1,10.7,6.5,19.4,15,145.4,77.7,855.9,13.1
20,17,Chase,Kansas,KS,84,-1111.1,-1111.1,-1111.1,-1111.1,6.1,382,492,54,0,0,1,1,3,6,3,3,3,3,3,72,51,195,149,3,11,5,-2222,1,1,1,1,1,1,11.5,3.8,-1111.1,36.5,193.1,78.4,929.2,8
20,19,Chautauqua,Kansas,KS,61,-1111.1,-1111.1,-1111.1,-1111.1,14.9,626,847,148,24.3,0,2,1,5,3,3,3,3,3,3,104,76,271,208,3,14,7,-2222,1,1,1,1,1,1,13.7,18.8,33.2,12.4,186.4,75.6,872.7,-1111.1
20,21,Cherokee,Kansas,KS,64,31.5,25.9,-1111.1,23.7,7.6,3103,3179,671,13.9,23.2,1,2,4,53,7,3,13,3,3,731,627,1345,1031,3,59,23,3132243,1,1,1,1,1,1,10.8,6.8,29.5,25.3,274.5,75.3,986,18.2
20,23,Cheyenne,Kansas,KS,81,-1111.1,-1111.1,-1111.1,12.9,10.4,576,749,51,33.9,67.9,2,1,3,3,5,3,3,3,3,69,44,194,139,3,14,3,-2222,1,1,1,1,1,1,8.5,-1111.1,-1111.1,24.9,120.8,78.1,709.9,15.5
20,25,Clark,Kansas,KS,79,-1111.1,-1111.1,-1111.1,-1111.1,7.9,306,501,37,131.4,43.8,2,2,3,3,3,3,3,3,3,42,28,146,109,3,14,5,-2222,1,1,1,1,1,1,7.2,-1111.1,-1111.1,-1111.1,179,78.2,808.1,11.9
20,27,Clay,Kansas,KS,58,29.9,29,-1111.1,19.1,6.7,950,1705,168,92.7,11.6,2,2,3,3,5,3,3,3,3,199,150,563,429,4,23,3,-2222,1,1,1,1,1,1,9.6,7.4,24.5,15,114.6,77.3,775.5,12.1
20,29,Cloud,Kansas,KS,58,25.3,20.7,-1111.1,19.6,9.5,1088,2189,247,41,20.5,2,2,3,9,3,3,5,3,3,211,117,634,509,3,17,3,250,1,1,1,1,1,1,9.9,7.4,18.5,20.1,183,78.7,812.4,13
20,31,Coffey,Kansas,KS,56,16.2,23.8,-1111.1,17,6.7,958,1366,157,34.6,23,2,2,3,9,6,3,5,3,3,294,144,552,431,4,19,5,-2222,1,1,1,1,1,1,11.1,6.4,17.2,14.2,153.9,76.7,833.4,11
20,33,Comanche,Kansas,KS,81,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,249,449,43,0,0,2,2,3,5,3,3,3,3,3,29,27,128,89,3,5,5,-2222,1,1,1,1,1,1,12.6,-1111.1,-1111.1,-1111.1,180.9,78.2,843.5,-1111.1
20,35,Cowley,Kansas,KS,31,32.8,29.2,30.4,23.4,8.4,4344,5431,882,59.5,48.2,2,2,3,5,3,3,8,3,3,1003,577,2192,1826,5,42,5,42290,1,1,1,1,1,1,11.5,9.1,27.4,18.2,157.1,75.6,972.9,14.4
20,37,Crawford,Kansas,KS,50,23.8,23.6,24.1,24.8,7,5017,5478,1013,60.2,49.7,1,2,3,7,4,3,3,3,3,1120,596,2441,2221,3,58,14,28220,1,1,1,1,1,1,13,6.4,27.1,28.4,246.2,75.9,938.8,15.9
20,39,Decatur,Kansas,KS,81,-1111.1,-1111.1,-1111.1,-1111.1,4.5,553,846,58,94,31.3,2,2,3,3,3,3,3,3,3,57,179,211,152,3,6,3,-2222,1,1,1,1,1,1,7.8,-1111.1,-1111.1,27.3,143.4,78.3,832.1,8.1
20,41,Dickinson,Kansas,KS,59,29.2,27,28.9,23.8,5.8,1913,3525,382,46.9,41.6,2,2,3,11,4,3,4,3,3,476,352,1228,941,5,58,10,13408,1,1,1,1,1,1,10.6,6.6,22.5,17.9,198.9,77.3,851.7,14.5
20,43,Doniphan,Kansas,KS,62,31.9,29.6,-1111.1,21.7,9.1,842,1241,134,25.6,0,1,1,3,10,3,3,3,3,3,281,124,488,403,7,19,5,8685,1,1,1,1,1,1,10.6,2.5,25.7,14.9,175,77,832.2,16.8
20,45,Douglas,Kansas,KS,19,19.3,17,14.9,19.2,3.6,11344,8170,1397,74.8,42.8,2,2,6,16,17,3,22,3,5,2517,1071,6723,7285,16,123,29,1355999,1,1,1,2,1,1,11,5.3,27.8,16.6,118.8,79.3,772.6,8.4
20,47,Edwards,Kansas,KS,81,-1111.1,-1111.1,-1111.1,13.1,8.9,537,682,50,30.4,30.4,2,1,3,6,3,3,14,3,3,61,40,210,156,5,10,3,-2222,1,1,1,1,1,1,10.5,-1111.1,-1111.1,-1111.1,186.1,78.2,942,17.4
20,49,Elk,Kansas,KS,87,-1111.1,-1111.1,-1111.1,-1111.1,9.8,625,690,91,0,0,2,1,5,3,3,3,3,3,3,79,86,206,151,3,7,3,-2222,1,1,1,1,1,1,12.9,-1111.1,23.1,29.9,210.7,75.6,900.3,-1111.1
20,51,Ellis,Kansas,KS,28,21.3,17.2,15.4,20.1,5,2618,3720,486,48.6,59.8,2,2,3,5,4,3,5,3,3,578,337,1741,1643,5,43,8,231,1,1,1,1,1,1,11.6,5.7,18.6,12.6,124.6,78.9,770.3,10.2
20,53,Ellsworth,Kansas,KS,58,22.5,21.7,-1111.1,12.2,4.9,632,1141,100,31.5,31.5,2,2,3,8,6,3,3,3,6,132,116,431,326,3,15,6,20,1,1,1,1,1,1,10,13.1,26.3,29.8,165.7,77.4,800.1,-1111.1
20,55,Finney,Kansas,KS,29,36.3,23.1,25.1,20.8,5.5,7819,3105,502,41,25.6,1,2,3,7,3,3,11,3,6,838,511,2143,1890,16,72,35,2693572,1,1,1,1,1,1,12.4,7,24.6,23.9,175.6,77.5,821.8,12.6
20,57,Ford,Kansas,KS,29,27.9,24.9,23,18.2,5.9,5719,3189,410,74.1,32.6,1,2,5,13,4,3,8,3,5,628,483,1920,1672,5,48,26,3561899,1,1,1,1,1,1,11.1,11.1,29.7,24.9,170.5,76.4,918.7,11.7
20,59,Franklin,Kansas,KS,40,28.4,27.2,35,23.5,5.5,2798,3448,617,30.5,15.2,2,2,4,21,10,3,11,3,4,791,336,1631,1347,8,58,7,0,1,1,1,1,1,1,10.5,7,32.3,18.3,154.3,76.1,869.6,17.2
20,61,Geary,Kansas,KS,33,17.6,16.7,20.7,24.8,6.5,4807,2528,420,52.9,89.5,1,2,3,8,3,3,4,3,5,745,341,1405,1193,3,53,13,97003,1,1,1,1,1,1,13.7,9.2,33.9,20.7,161.4,74.3,950.9,11.4
20,63,Gove,Kansas,KS,79,-1111.1,-1111.1,-1111.1,-1111.1,1,464,710,43,181,0,2,2,3,3,3,3,3,3,3,49,44,176,130,3,11,5,26854,1,1,1,1,1,1,10.3,-1111.1,-1111.1,-1111.1,161.7,77.9,713.9,4.7
20,65,Graham,Kansas,KS,81,-1111.1,-1111.1,-1111.1,-1111.1,8.4,384,642,68,73.5,36.8,2,2,3,6,3,3,3,3,3,51,54,185,130,3,16,3,-2222,1,1,1,1,1,1,10.5,-1111.1,56.4,-1111.1,224.3,78.3,784.3,-1111.1
20,67,Grant,Kansas,KS,39,-1111.1,27.3,-1111.1,26.9,8.2,1368,765,83,39.8,39.8,1,2,3,7,3,3,11,3,3,152,105,435,376,3,24,8,47388,1,1,1,1,1,1,11.3,8.8,-1111.1,-1111.1,196.6,76.6,922.5,15.7
20,69,Gray,Kansas,KS,78,24.5,-1111.1,-1111.1,18.6,4.5,899,769,67,34.1,0,2,1,3,17,3,3,3,3,3,102,104,345,294,5,11,3,-2222,1,1,1,1,1,1,9.4,4.8,40.1,26.1,124.4,77.8,803.8,10.8
20,71,Greeley,Kansas,KS,79,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,242,257,26,74.1,0,2,2,3,3,3,3,3,3,3,33,19,85,65,3,8,9,-2222,1,1,1,1,1,1,8.9,-1111.1,-1111.1,-1111.1,187.2,77.9,951.3,-1111.1
20,73,Greenwood,Kansas,KS,61,36.2,30.8,-1111.1,20.1,11.9,1085,1673,252,27.3,27.3,2,2,3,5,5,3,7,3,3,192,120,480,352,7,19,3,-2222,1,1,1,1,1,1,10,15.1,33.3,22.6,258.8,75.6,948.3,20
20,75,Hamilton,Kansas,KS,81,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,485,457,32,0,76.8,2,1,3,5,3,3,3,3,3,42,43,160,128,3,10,3,-2222,1,1,1,1,1,1,14.3,-1111.1,-1111.1,-1111.1,124.1,76.6,763.6,-1111.1
20,77,Harper,Kansas,KS,58,-1111.1,24.9,-1111.1,21.7,11.1,731,1352,113,49.3,49.3,2,2,3,7,3,3,5,3,3,128,146,394,290,3,15,4,-2222,1,1,1,1,1,1,11.3,1.7,27.8,27.9,182.8,77.4,879,23.1
20,79,Harvey,Kansas,KS,27,25,24.7,27.2,12.8,7.9,3453,5569,601,103.4,35.5,2,2,6,17,7,3,7,3,5,832,474,2121,1712,8,37,20,317866,1,1,1,1,1,1,9.7,3.2,29.9,14.4,128,78.8,763.5,15.6
20,81,Haskell,Kansas,KS,38,-1111.1,-1111.1,-1111.1,15.7,5.6,786,440,39,47.3,0,2,1,3,4,3,3,3,3,3,73,78,245,212,3,11,7,-2222,1,1,1,1,1,1,9.3,4.4,-1111.1,-1111.1,278.1,76.6,801.7,13.1
20,83,Hodgeman,Kansas,KS,79,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,271,358,26,47.4,0,2,1,3,5,3,3,3,3,3,38,28,133,108,3,15,3,-2222,1,1,1,1,1,1,9.6,-1111.1,-1111.1,41.8,120.2,78.2,765,-1111.1
20,85,Jackson,Kansas,KS,40,31,26.9,-1111.1,26.4,8.9,1373,1799,256,51.7,22.2,2,1,3,7,3,3,4,3,3,408,259,840,688,3,21,6,-2222,1,1,1,1,1,1,10,8.8,23.8,25.2,207.7,77.3,853.2,19.6
20,87,Jefferson,Kansas,KS,38,26.3,25.1,21.9,22.6,6.1,1599,2485,364,31.4,20.9,2,1,3,10,7,3,5,3,3,523,294,1215,970,8,49,19,-2222,1,1,1,1,1,1,11.5,8.9,15.7,21.5,153.7,77,825.5,13.7
20,89,Jewell,Kansas,KS,81,-1111.1,-1111.1,-1111.1,12.6,9.5,567,851,84,29.8,0,2,1,3,5,3,3,3,3,3,64,45,227,154,3,9,3,-2222,1,1,1,1,1,1,9.2,-1111.1,-1111.1,15.7,173.3,78.4,753,12.4
20,91,Johnson,Kansas,KS,10,16.7,17.4,18.9,16.6,4.8,34718,46513,4779,128.5,63.8,2,2,21,47,37,3,70,3,25,13030,6393,31281,24368,34,294,128,295884,1,1,1,1,1,1,9.7,4.5,23.9,16.4,101.6,80.3,703.8,7.8
20,93,Kearny,Kansas,KS,80,-1111.1,-1111.1,-1111.1,-1111.1,9,810,456,56,44.3,22.1,2,2,3,4,3,3,3,3,3,92,68,260,231,3,19,6,-2222,1,1,1,1,1,1,10.2,4.7,-1111.1,-1111.1,234,76.6,980.2,14.7
20,95,Kingman,Kansas,KS,40,26.9,30.9,-1111.1,18.6,9.3,937,1540,139,0,49,2,1,5,4,4,3,8,3,3,187,136,518,402,4,16,4,13,1,1,1,1,1,1,8.2,3.6,24.1,15.6,164,77.4,814.3,14.1
20,97,Kiowa,Kansas,KS,81,-1111.1,-1111.1,-1111.1,10.4,4.3,412,678,77,0,33.5,2,1,3,6,3,3,3,3,3,59,45,192,144,3,10,3,-2222,1,1,1,1,1,1,12.2,-1111.1,-1111.1,-1111.1,147.3,78.2,741.2,5.3
20,99,Labette,Kansas,KS,64,34.2,27.9,32.4,25.5,6.9,2903,3567,767,72.2,27.1,2,2,4,15,6,3,6,3,3,689,582,1394,1107,4,70,35,59351,1,1,1,1,1,1,12.5,5.6,27.9,28.7,201,75.5,964.2,22.6
20,101,Lane,Kansas,KS,79,-1111.1,-1111.1,-1111.1,-1111.1,14.5,285,439,33,52.8,0,2,2,3,5,3,3,3,3,3,41,28,123,90,3,9,12,-2222,1,1,1,1,1,1,8.8,-1111.1,-1111.1,-1111.1,110.1,77.9,758.8,6.8
20,103,Leavenworth,Kansas,KS,45,21.5,20.8,24.2,21.6,5.8,6040,6272,1063,42.4,52,2,2,5,9,5,3,24,3,6,2046,955,4559,3657,14,77,40,7440,1,1,1,1,1,1,11.1,7.2,25.5,17.2,183.7,77,932,11.7
20,105,Lincoln,Kansas,KS,81,-1111.1,13.8,-1111.1,-1111.1,3.1,396,714,63,29.3,29.3,2,1,3,5,3,3,3,3,3,77,46,224,163,3,10,3,-2222,1,1,1,1,1,1,10.7,-1111.1,-1111.1,21.7,305.9,77.4,861.5,11.7
20,107,Linn,Kansas,KS,59,29.5,25.4,-1111.1,27.3,6.5,1192,1684,259,20.2,10.1,2,1,3,8,4,3,6,3,3,359,229,638,484,4,22,4,1758645,1,1,1,1,1,1,11.6,7.4,24.8,17.5,208.2,76.7,941.6,14.2
20,109,Logan,Kansas,KS,82,-1111.1,-1111.1,-1111.1,-1111.1,10.5,360,630,50,0,71.6,2,2,3,6,3,3,3,3,3,58,44,178,124,3,12,6,-2222,1,1,1,1,1,1,8.3,-1111.1,-1111.1,31.4,195.2,77.9,836.9,-1111.1
20,111,Lyon,Kansas,KS,29,27.2,24.4,18.5,19.6,7,5155,3985,661,59,36.5,1,2,3,5,4,3,14,3,3,917,548,2208,2044,8,42,12,232325,1,1,1,1,1,1,10.8,3.7,22.7,17.3,136.2,78,794.8,12
20,113,McPherson,Kansas,KS,27,24.6,23.4,30.2,13.5,6.1,1828,4983,402,67.7,44,2,2,5,9,5,3,7,3,3,641,354,1880,1556,6,49,17,470206,1,1,1,1,1,1,10.5,5.2,28.2,14.1,150.6,79,784.4,11.6
20,115,Marion,Kansas,KS,54,25.7,20.8,-1111.1,18.2,3.5,1478,2600,236,30.9,38.6,2,2,3,4,5,3,8,3,3,280,197,834,657,6,36,6,5034,1,1,1,1,1,1,9.9,5.6,28,16.6,135.7,78.4,779.2,12
20,117,Marshall,Kansas,KS,58,32.3,28.8,-1111.1,17,5.8,1152,2252,212,38.4,38.4,2,2,3,19,7,3,11,3,3,223,152,679,512,4,18,5,42556,1,1,1,1,1,1,10.3,5.1,28.2,25.3,177.3,77.8,786,22.2
20,119,Meade,Kansas,KS,79,-1111.1,-1111.1,-1111.1,14.5,9.6,703,812,53,43.2,21.6,2,1,3,5,3,3,3,3,3,80,75,276,221,5,17,6,-2222,1,1,1,1,1,1,8,8.4,34.9,-1111.1,177.8,77.8,776.7,15.2
20,121,Miami,Kansas,KS,47,25.2,27.3,21.5,21.6,6.9,2325,3057,537,49.2,23,2,2,3,3,3,5,5,3,3,835,407,1893,1543,4,35,5,0,1,1,1,1,1,1,10.5,6.7,31.6,17.3,213.5,76.9,894.9,14.8
20,123,Mitchell,Kansas,KS,54,25.5,16.7,-1111.1,18.5,3.6,661,1420,112,77.9,15.6,2,2,3,4,5,3,3,3,6,131,135,411,321,6,13,4,0,1,1,1,1,1,1,9.4,3.3,27.1,17.6,165.4,78.4,813.1,11.8
20,125,Montgomery,Kansas,KS,50,30.5,28,29.3,27.1,9.1,4615,6378,1093,52.1,43.4,2,2,3,6,4,3,6,3,3,1013,772,2189,1699,5,42,12,1403857,1,1,1,1,1,1,13.4,12.2,21.6,25.4,171.4,75.6,942.5,18.9
20,127,Morris,Kansas,KS,58,28.8,20,-1111.1,17.9,9.2,736,1165,113,49.6,33.1,2,2,3,5,5,3,3,3,3,145,150,392,299,6,18,8,0,1,1,1,1,1,1,10.9,5.1,-1111.1,18.3,157.6,78.4,790.8,20
20,129,Morton,Kansas,KS,80,-1111.1,-1111.1,-1111.1,-1111.1,2.2,551,496,46,62.6,62.6,2,2,3,4,3,3,3,3,3,66,52,190,149,3,12,7,-2222,1,1,1,1,1,1,10.1,3.9,-1111.1,-1111.1,287.7,76.6,872.9,6.4
20,131,Nemaha,Kansas,KS,56,31.4,21.9,-1111.1,11.4,3.9,986,2048,164,38.3,47.9,2,2,3,3,3,3,10,3,3,197,147,644,510,5,18,4,5,1,1,1,1,1,1,8.9,5.6,23.1,14.2,148.2,77.3,751.1,16.9
20,133,Neosho,Kansas,KS,63,32.7,24.7,28.9,19.2,9.4,2013,2884,441,54.4,42.3,2,2,3,34,5,3,5,3,6,451,381,1043,825,3,46,8,338591,1,1,1,1,1,1,13.1,5.6,14.7,20.7,177.2,76.4,894.1,18.8
20,135,Ness,Kansas,KS,79,-1111.1,-1111.1,-1111.1,-1111.1,10.3,426,844,48,33.2,0,2,2,3,5,3,3,3,3,3,58,40,201,133,3,9,3,-2222,1,1,1,1,1,1,10,-1111.1,41.1,-1111.1,151.8,78.2,740,15.2
20,137,Norton,Kansas,KS,58,-1111.1,15.3,-1111.1,-1111.1,7.5,665,1100,115,70.6,53,2,2,3,3,3,3,3,3,3,101,95,378,288,3,18,8,-2222,1,1,1,1,1,1,8.6,-1111.1,31.4,23,137.8,78.3,756.9,16.3
20,139,Osage,Kansas,KS,57,29.9,30.6,-1111.1,26.4,8,1672,2605,350,23.3,23.3,1,1,3,9,6,3,7,3,5,565,396,1089,860,10,37,10,0,1,1,1,1,1,1,10.4,6.4,27.8,19,153.6,77.6,857.2,24.8
20,141,Osborne,Kansas,KS,81,-1111.1,17.6,-1111.1,19.2,11,506,1055,77,0,49.4,2,1,3,3,3,3,3,3,3,89,61,266,195,3,11,7,10950,1,1,1,1,1,1,12.3,-1111.1,47,21.5,259.1,78.4,825.2,-1111.1
20,143,Ottawa,Kansas,KS,54,40,24.6,-1111.1,14.5,4.4,617,997,91,81.7,32.7,2,2,3,3,3,3,9,3,3,156,138,393,298,3,11,3,45906,1,1,1,1,1,1,12.8,4.8,27.7,17.5,255.4,77.4,875.5,18.8
20,145,Pawnee,Kansas,KS,54,29.7,26.8,-1111.1,18.2,12.4,781,1189,136,59.4,14.8,1,1,3,6,3,3,3,3,3,150,145,437,340,6,15,3,-2222,1,1,1,1,1,1,9.9,11,31.7,15.2,151.6,77.3,815.4,17.5
20,147,Phillips,Kansas,KS,58,24.4,-1111.1,-1111.1,19.4,7.8,728,1230,133,90.8,36.3,2,1,5,6,3,3,3,3,3,116,75,356,253,3,12,3,12751,1,1,1,1,1,1,12,7,-1111.1,24.1,162.9,78.4,874.8,15.8
20,149,Pottawatomie,Kansas,KS,56,22.9,19.5,19.3,19.3,5,1887,2313,273,62.7,36.6,2,2,3,5,6,3,6,3,3,440,258,1164,964,13,51,9,2709061,1,1,1,1,1,1,9.5,7,28.1,23.7,162.8,77.8,836,11
20,151,Pratt,Kansas,KS,54,26,22.5,-1111.1,23.1,11.1,1140,1668,170,73.7,52.7,2,2,3,22,5,3,3,3,3,195,129,609,499,5,34,7,-2222,1,1,1,1,1,1,9.9,10,38,15.6,140.6,78.2,806.3,15.5
20,153,Rawlins,Kansas,KS,81,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,333,692,54,112.3,0,2,2,3,3,3,3,6,3,3,53,55,180,131,3,9,3,-2222,1,1,1,1,1,1,6.6,-1111.1,35.7,21.6,150,78.1,698.5,-1111.1
20,155,Reno,Kansas,KS,21,25,25.2,24.1,22.7,6.4,7423,10225,1355,81.8,48.8,2,2,3,87,17,3,13,3,3,1657,1043,4043,3133,9,83,17,176533,1,1,1,1,1,1,11.8,6.2,26.5,18.7,125.6,77.6,809.4,15.6
20,157,Republic,Kansas,KS,58,25.7,14.6,-1111.1,12.9,8.3,701,1365,101,77.5,38.7,2,1,3,3,3,3,3,3,3,114,250,347,241,3,17,3,-2222,1,1,1,1,1,1,10.7,-1111.1,16.2,18.4,173.6,78.7,846.7,9.5
20,159,Rice,Kansas,KS,40,27.3,24.2,-1111.1,16.5,5.2,1361,1927,212,28.7,47.8,2,2,3,6,4,3,4,3,3,252,151,661,590,4,16,3,2776,1,1,1,1,1,1,10.6,5.4,20.7,18.2,148.4,77.3,839.2,12.2
20,161,Riley,Kansas,KS,22,14.3,14.7,15.7,16.1,3.3,7472,4720,613,71.6,47.8,1,2,4,9,3,3,9,3,7,1302,754,4060,5080,9,101,21,-2222,1,1,1,1,1,1,9.7,8.4,21.3,15.6,125.4,79.8,729.1,7.3
